--------- beginning of main
01-03 18:51:17.469 20477 20477 I chatty  : uid=10133 expire 99 lines
01-04 20:30:24.097 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:24.125 30213 30213 I BatteryChecker: percent remaining: 99 is charging: false
01-04 20:30:24.205 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:24.213 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:24.325 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:24.329 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:24.437 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:24.447 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:24.555 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:24.563 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:24.675 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:24.683 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:24.794 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:24.803 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:24.915 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:24.924 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:25.034 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:25.043 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:25.158 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:25.163 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:25.269 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:25.273 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:25.378 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:25.388 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:25.497 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:25.509 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:25.622 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:25.633 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:25.740 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:25.748 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:25.856 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:25.865 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:25.974 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:25.983 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:26.098 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:26.102 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:26.211 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:26.220 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:26.328 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:26.335 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:26.445 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:26.454 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:26.560 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:26.569 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:26.678 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:26.687 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:26.797 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:26.806 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:26.919 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:26.928 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:27.040 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:27.050 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:27.162 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:27.173 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:27.282 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:27.291 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:27.401 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:27.413 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:27.526 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:27.535 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:27.647 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:27.658 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:27.767 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:27.777 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:27.884 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:27.892 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:28.001 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:28.011 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:28.121 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:28.128 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:28.243 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:28.247 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:28.347 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:28.357 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:28.469 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:28.478 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:28.590 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:28.598 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:28.607 30213 30297 I RobotCore: robot battery read duration: n=10, mean=4.953ms sd=1.517ms
01-04 20:30:28.708 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:28.717 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:28.828 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:28.837 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:28.948 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:28.957 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:29.067 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:29.077 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:29.185 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:29.197 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:29.304 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:29.313 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:29.420 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:29.429 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:29.542 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:29.546 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:29.647 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:29.654 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:29.768 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:29.777 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:29.886 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:29.894 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:30.007 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:30.015 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:30.126 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:30.135 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:30.246 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:30.255 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:30.365 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:30.373 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:30.480 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:30.488 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:30.600 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:30.611 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:30.720 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:30.729 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:30.841 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:30.850 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:30.957 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:30.967 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:31.077 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:31.087 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:31.192 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:31.199 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:31.314 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:31.322 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:31.433 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:31.441 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:31.548 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:31.558 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:31.672 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:31.680 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:31.793 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:31.802 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:31.915 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:31.919 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:32.025 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:32.035 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:32.145 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:32.154 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:32.265 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:32.273 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:32.386 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:32.395 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:32.505 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:32.513 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:32.627 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:32.637 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:32.746 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:32.754 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:32.864 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:32.873 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:32.981 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:32.990 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:33.101 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:33.110 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:33.219 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:33.227 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:33.335 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:33.347 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:33.455 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:33.464 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:33.575 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:33.584 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:33.690 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:33.698 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:33.806 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:33.815 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:33.922 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:33.938 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:34.052 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:34.057 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:34.167 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:34.171 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:34.276 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:34.286 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:34.404 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:34.408 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:34.511 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:34.520 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:34.627 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:34.637 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:34.742 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:34.751 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:34.859 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:34.868 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:34.976 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:34.984 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:35.100 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:35.103 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:35.213 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:35.217 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:35.320 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:35.328 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:35.442 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:35.457 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:35.564 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:35.573 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:35.680 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:35.691 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:35.802 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:35.811 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:35.920 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:35.929 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:36.044 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:36.048 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:36.151 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:36.160 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:36.271 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:36.280 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:36.387 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:36.397 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:36.511 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:36.515 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:36.620 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:36.627 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:36.736 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:36.746 30213 30288 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
01-04 20:30:36.857 30213 30292 V LynxModule: received status: LynxGetModuleStatusResponse(status=0x14 alerts=0x00: FailSafe)
